date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-10-11,2,1011448,RW53,51.0,17.666666,37.72222,65.745094,99.270584,164.33334,187.60066,53.05592,67.8476,87.919395,final
2022-10-21,2,1011448,RW53,51.0,46.372547,45.86536,87.07843,120.524185,204.52942,230.0987,100.997116,73.35513,89.12402,final
2022-11-01,2,1011448,RW53,51.0,29.137255,45.420914,93.17647,129.0085,225.62746,266.37515,67.70455,73.261375,84.98474,final
2022-11-11,2,1011448,RW53,51.0,52.862743,38.14902,128.37254,129.43529,261.45096,293.83987,134.09978,99.20947,89.16178,final
2022-11-21,2,1011448,RW53,51.0,41.235294,42.17059,123.23529,125.740524,274.09805,319.41437,98.01721,98.08381,86.03135,final
2022-12-01,2,1011448,RW53,51.0,46.92157,32.16601,141.0196,112.48562,306.11765,327.21045,139.70175,124.287224,93.65077,final
2022-12-11,2,1011448,RW53,51.0,27.313726,25.969934,115.47059,100.30653,309.58823,329.01242,104.33903,114.399925,94.184586,final
2022-12-21,2,1011448,RW53,51.0,26.549019,34.08693,100.78432,92.22288,311.09802,338.48758,80.71501,108.80599,92.02605,final
2023-01-01,2,1011448,RW53,51.0,20.470589,22.300653,74.333336,81.973854,308.5294,321.8281,93.29663,91.21516,95.93098,final
2023-01-11,2,1011448,RW53,51.0,58.333332,21.72026,105.352936,78.88824,349.19608,306.1026,237.02364,131.54758,113.85186,final
2023-01-21,2,1011448,RW53,51.0,36.490196,23.628757,115.29412,67.64967,339.31372,282.82614,144.9249,165.5811,119.625595,final
2023-02-01,2,1011448,RW53,51.0,5.470588,24.501307,100.29412,69.85033,315.64706,262.26144,35.49195,140.6729,119.97505,final
2023-02-11,2,1011448,RW53,51.0,3.8039215,28.305882,45.764706,76.43594,266.58823,252.02876,26.433533,62.336975,105.66453,final
2023-02-21,2,1011448,RW53,51.0,18.882353,24.863398,28.156862,77.670586,244.23529,234.48889,79.971985,40.1072,104.069664,final
2023-03-01,2,1011448,RW53,51.0,16.470589,43.901962,39.15686,97.07124,213.7843,248.89543,43.905373,43.260826,86.17103,final
2023-03-11,2,1011448,RW53,51.0,80.72549,37.517647,116.07843,106.283005,267.19608,261.60718,201.62332,108.80227,102.096306,final
2023-03-21,2,1011448,RW53,51.0,55.60784,55.683006,152.80392,137.10262,296.2549,282.42288,99.87614,111.04927,104.81243,final
2023-04-01,2,1011448,RW53,51.0,54.294117,55.860783,190.62744,149.06143,330.07846,315.983,97.42582,126.98015,104.391335,final
2023-04-11,2,1011448,RW53,51.0,72.39216,53.673203,182.29413,165.217,344.13727,347.93594,131.90376,110.03257,98.9237,final
2023-04-21,2,1011448,RW53,51.0,51.431374,41.951633,178.11765,151.48563,359.07843,366.25882,120.190445,117.01883,98.06593,final
2023-05-01,2,1011448,RW53,51.0,79.94118,39.54379,203.76471,135.16862,433.549,381.3013,190.6914,148.93826,113.525116,final
2023-05-11,2,1011448,RW53,51.0,7.0588236,29.101961,138.43138,110.59739,436.80396,382.09738,35.361088,124.07839,114.132515,final
2023-05-21,2,1011448,RW53,51.0,7.5882354,26.279085,94.588234,94.924835,425.5098,383.51306,40.2449,99.66315,110.809616,final
2023-06-01,2,1011448,RW53,51.0,2.7058823,9.005229,17.352942,64.38628,411.7451,348.61633,55.021465,32.21522,117.85233,final
2023-06-11,2,1011448,RW53,51.0,4.019608,4.385621,14.313726,39.669933,335.03925,315.4843,96.10027,43.236523,106.10168,final
2023-06-21,2,1011448,RW53,51.0,1.3529412,3.2562091,8.078432,16.647058,280.78433,263.05753,76.94743,60.416668,106.61307,final
2023-07-01,2,1011448,RW53,51.0,1.4313725,2.1594772,6.8039217,9.801308,227.92157,209.3562,89.8302,79.749176,108.66098,final
2023-07-11,2,1011448,RW53,51.0,0.8039216,1.3928105,3.5882354,6.808497,156.33334,157.07582,90.78827,72.72929,99.54189,final
2023-07-21,2,1011448,RW53,51.0,0.98039216,3.3673203,3.2156863,6.919608,105.882355,118.4915,71.473206,68.92582,89.78946,final
2023-08-01,2,1011448,RW53,51.0,1.9019607,9.144444,3.6862745,13.904575,27.843136,88.092155,48.796265,45.948,35.28024,final
2023-08-11,2,1011448,RW53,51.0,1.7843137,10.684314,4.6666665,23.19608,22.568626,69.67451,43.255405,34.283726,36.91839,final
2023-08-21,2,1011448,RW53,51.0,2.0392158,16.596079,5.7254906,36.424835,17.019608,59.991505,32.59488,25.89145,33.88075,final
2023-09-01,2,1011448,RW53,51.0,30.843138,24.369934,34.666668,51.650326,45.156864,75.35621,122.040245,70.020195,62.418156,final
2023-09-11,2,1011448,RW53,51.0,46.372547,24.167974,79.2549,65.13399,87.5098,95.138565,176.12656,120.134186,92.38179,final
2023-09-21,2,1011448,RW53,51.0,25.039215,24.611765,102.2549,73.14967,111.196075,116.49412,101.44352,137.24292,95.63926,final
2023-10-01,2,1011448,RW53,51.0,26.137255,36.9366,97.54901,85.71634,135.90196,151.27124,74.248405,113.043594,90.165,final
2023-10-11,2,1011448,RW53,51.0,37.862743,37.72222,89.039215,99.270584,172.96078,187.60066,100.32892,90.187675,92.39885,final
2023-10-21,2,1011448,RW53,51.0,29.039215,45.86536,93.039215,120.524185,201.0196,230.0987,66.92023,78.10384,87.63112,final
2023-11-01,2,1011448,RW53,51.0,38.568626,45.420914,105.47059,129.0085,237.68628,266.37515,86.40983,82.43551,89.42834,final
2023-11-11,2,1011448,RW53,51.0,53.294117,38.14902,120.90196,129.43529,289.19608,293.83987,135.0995,93.652466,98.44606,final
2023-11-21,2,1011448,RW53,51.0,61.60784,42.17059,153.47058,125.740524,348.7647,319.41437,141.2063,121.20999,109.04717,final
2023-12-01,2,1011448,RW53,51.0,34.54902,32.16601,149.45099,112.48562,352.47058,327.21045,106.41179,131.46375,107.60366,final
2023-12-11,2,1011448,RW53,51.0,24.039215,25.969934,120.196075,100.30653,330.13724,329.01242,93.76582,118.88728,100.336754,final
2023-12-21,2,1011448,RW53,51.0,54.92157,34.08693,113.5098,92.22288,360.0196,338.48758,153.30334,121.89498,106.26865,final
2024-01-01,2,1011448,RW53,51.0,11.960784,22.300653,90.92157,81.973854,345.84314,321.8281,62.125935,110.28782,107.347916,final
2024-01-11,2,1011448,RW53,51.0,21.37255,21.72026,88.254906,78.88824,329.35294,306.1026,98.6987,111.16566,107.473526,final
2024-01-21,2,1011448,RW53,51.0,29.705883,23.628757,63.039215,67.64967,330.0196,282.82614,121.22735,93.65385,116.39651,final
2024-02-01,2,1011448,RW53,51.0,23.82353,24.501307,74.90196,69.85033,315.2745,262.26144,97.70256,106.748985,119.83565,final
2024-02-11,2,1011448,RW53,51.0,15.980392,28.305882,69.5098,76.43594,277.96075,252.02876,62.993057,91.49498,110.08915,final
2024-02-21,2,1011448,RW53,51.0,14.431373,24.863398,54.2353,77.670586,230.78432,234.48889,65.06752,71.65221,98.45313,final
2024-03-01,2,1011448,RW53,51.0,29.980392,43.901962,60.39216,97.07124,226.21568,248.89543,71.53168,64.06521,91.06729,final
2024-03-11,2,1011448,RW53,51.0,18.490196,37.517647,62.901962,106.283005,220.66666,261.60718,55.24811,61.017372,84.643875,final
2024-03-21,2,1011448,RW53,51.0,35.627453,55.683006,84.09804,137.10262,201.37257,282.42288,66.950294,62.699787,71.801025,final
2024-04-01,2,1011448,RW53,51.0,49.862743,55.860783,103.98039,149.06143,239.27454,315.983,90.14466,70.738266,76.10202,final
2024-04-11,2,1011448,RW53,51.0,59.627453,53.673203,145.11765,165.217,277.52942,347.93594,110.14817,88.191925,80.05119,final
2024-04-21,2,1011448,RW53,51.0,67.588234,41.951633,177.07843,151.48563,315.41177,366.25882,154.60214,116.35473,86.30415,final
2024-05-01,2,1011448,RW53,51.0,45.666668,39.54379,172.88235,135.16862,337.2549,381.3013,113.74575,126.90597,88.597916,final
2024-05-11,2,1011448,RW53,51.0,4.470588,29.101961,117.72549,110.59739,325.7451,382.09738,27.771393,106.16631,85.442345,final
2024-05-21,2,1011448,RW53,51.0,3.372549,26.279085,53.509804,94.924835,314.68628,383.51306,26.767244,58.553814,82.28456,final
2024-06-01,2,1011448,RW53,51.0,1.3137255,9.005229,9.156862,64.38628,286.0196,348.61633,45.0812,20.402971,82.29812,final
2024-06-11,2,1011448,RW53,51.0,1.2156863,4.385621,5.901961,39.669933,268.7451,315.4843,66.225624,24.40559,85.41607,final
2024-06-21,2,1011448,RW53,51.0,1.372549,3.2562091,3.9019608,16.647058,234.49017,263.05753,77.18493,41.123188,89.34283,final
2024-07-01,2,1011448,RW53,51.0,3.0588236,2.1594772,5.647059,9.801308,187.68625,209.3562,112.56162,71.93323,89.890686,final
2024-07-11,2,1011448,RW53,51.0,0.8235294,1.3928105,5.254902,6.808497,128.88235,157.07582,91.09498,86.84342,82.60477,final
2024-07-21,2,1011448,RW53,51.0,2.372549,3.3673203,6.254902,6.919608,63.666664,118.4915,88.11124,94.423416,55.604362,final
2024-08-01,2,1011448,RW53,51.0,2.0392158,9.144444,5.2352943,13.904575,20.039215,88.092155,49.766647,54.14189,26.897234,final
2024-08-11,2,1011448,RW53,51.0,7.8039217,10.684314,12.215687,23.19608,23.372551,69.67451,81.63521,61.057026,37.994965,final
2024-08-21,2,1011448,RW53,51.0,9.980392,16.596079,19.82353,36.424835,29.980392,59.991505,69.36626,59.92427,53.823025,final
2024-09-01,2,1011448,RW53,51.0,9.137255,24.369934,26.921568,51.650326,37.803925,75.35621,48.135124,56.348427,53.267723,final
2024-09-11,2,1011448,RW53,51.0,8.666667,24.167974,27.784313,65.13399,45.2549,95.138565,46.855045,46.74526,50.185364,final
2024-09-21,2,1011448,RW53,51.0,52.235294,24.611765,70.039215,73.14967,96.117645,116.49412,193.28566,96.01987,83.228424,final
2024-10-01,2,1011448,RW53,51.0,31.960785,36.9366,92.86275,85.71634,125.01961,151.27124,88.13491,107.877754,83.20124,final
2024-10-11,2,1011448,RW53,51.0,60.215687,37.72222,144.41176,99.270584,184.41176,187.60066,152.6505,143.29234,98.34429,final
2024-10-21,2,1011448,RW53,51.0,19.90196,45.86536,112.07843,120.524185,201.94118,230.0987,48.95662,93.271614,88.02311,final
2024-11-01,2,1011448,RW53,51.0,64.23529,45.420914,144.35294,129.0085,264.13727,266.37515,137.31464,111.45035,99.175354,final
2024-11-11,2,1011448,RW53,51.0,78.45098,38.14902,162.58823,129.43529,334.7843,293.83987,193.4018,124.66089,113.701126,final
2024-11-21,2,1011448,RW53,51.0,88.52941,42.17059,231.2157,125.740524,413.33334,319.41437,198.27908,180.6752,128.95032,final
2024-12-01,2,1011448,RW53,51.0,22.27451,32.16601,189.2549,112.48562,426.47058,327.21045,73.38563,165.34355,129.8787,final
2024-12-11,2,1011448,RW53,51.0,23.019608,25.969934,133.82353,100.30653,440.82355,329.01242,90.47357,131.82803,133.47514,final
2024-12-21,2,1011448,RW53,51.0,37.568626,34.08693,82.86275,92.22288,426.1569,338.48758,108.90757,90.372505,125.523285,final
2025-01-01,2,1011448,RW53,51.0,4.8235292,22.300653,65.411766,81.973854,399.0196,321.8281,35.982765,80.9574,123.61838,final
2025-01-11,2,1011448,RW53,51.0,21.09804,21.72026,63.490196,78.88824,359.90195,306.1026,97.67136,81.64458,117.29312,final
2025-01-21,2,1011448,RW53,51.0,29.82353,23.628757,55.745102,67.64967,369.82355,282.82614,121.6383,83.61373,130.22568,final
2025-02-01,2,1011448,RW53,51.0,20.235294,24.501307,71.15686,69.85033,325.82352,262.26144,85.53958,101.74554,123.78273,final
2025-02-11,2,1011448,RW53,51.0,12.607843,28.305882,62.666664,76.43594,259.98038,252.02876,52.867065,83.09189,103.09367,final
2025-02-21,2,1011448,RW53,51.0,2.372549,24.863398,35.21569,77.670586,173.82353,234.48889,24.687576,48.645706,74.668816,final
2025-03-01,2,1011448,RW53,51.0,12.137255,43.901962,27.117647,97.07124,163.68628,248.89543,35.044106,31.465908,66.43927,final
2025-03-11,2,1011448,RW53,51.0,32.235294,37.517647,46.7451,106.283005,172.90196,261.60718,87.57609,46.498653,66.72812,final
2025-03-21,2,1011448,RW53,51.0,31.392157,55.683006,75.76471,137.10262,166.72548,282.42288,59.97092,56.835484,59.746628,final
2025-04-01,2,1011448,RW53,51.0,57.980392,55.860783,121.60784,149.06143,219.88234,315.983,103.48273,82.1801,70.06052,final
2025-04-11,2,1011448,RW53,51.0,61.52941,53.673203,150.90196,165.217,260.31372,347.93594,113.38978,91.590126,75.17334,final
2025-04-21,2,1011448,RW53,51.0,90.70588,41.951633,210.21568,151.48563,321.19608,366.25882,203.8393,137.53064,87.862175,final
2025-05-01,2,1011448,RW53,51.0,60.588234,39.54379,212.82352,135.16862,361.549,381.3013,147.2444,155.40105,94.88682,final
2025-05-11,2,1011448,RW53,51.0,28.078432,29.101961,179.37254,110.59739,377.0196,382.09738,96.99862,159.49542,98.68824,final
2025-05-21,2,1011448,RW53,51.0,28.215687,26.279085,116.882355,94.924835,402.86273,383.51306,106.19136,121.97404,104.980446,final
2025-06-01,2,1011448,RW53,51.0,7.8235292,9.005229,64.11765,64.38628,398.549,348.61633,91.56244,99.612854,114.120575,final
2025-06-11,2,1011448,RW53,51.0,16.294117,4.385621,52.333332,39.669933,382.60785,315.4843,226.88022,128.34882,120.944405,final
2025-06-21,2,1011448,RW53,51.0,10.019608,3.2562091,34.137253,16.647058,361.2353,263.05753,181.91893,180.7971,136.62564,final
2025-07-01,2,1011448,RW53,51.0,2.6470587,2.1594772,28.960783,9.801308,305.90195,209.3562,106.810295,229.44447,145.03987,final
2025-07-11,2,1011448,RW53,51.0,1.0784314,1.3928105,13.745097,6.808497,245.45097,157.07582,95.0823,158.74246,154.52704,final
2025-07-21,2,1011448,RW53,51.0,1.0,3.3673203,4.72549,6.919608,155.7451,118.4915,71.70755,81.59237,130.16693,final
2025-08-01,2,1011448,RW53,51.0,9.176471,9.144444,11.254902,13.904575,104.333336,88.092155,100.226425,85.983955,117.44635,final
2025-08-11,2,1011448,RW53,51.0,26.882353,10.684314,37.058823,23.19608,103.13725,69.67451,203.27542,149.1655,144.81148,final
2025-08-21,2,1011448,RW53,51.0,3.6862745,16.596079,39.7451,36.424835,78.60784,59.991505,40.221535,108.01515,128.64426,final
2025-09-01,2,1011448,RW53,51.0,7.6666665,24.369934,38.235294,51.650326,78.45097,75.35621,43.128002,76.31959,103.8513,final
2025-09-11,2,1011448,RW53,51.0,18.72549,24.167974,30.078432,65.13399,80.882355,95.138565,81.34089,50.016308,85.76351,final
2025-09-21,2,1011448,RW53,51.0,8.039216,24.611765,34.431374,73.14967,78.90196,116.49412,44.0339,50.456226,69.05846,final
2025-10-01,2,1011448,RW53,51.0,54.235294,36.9366,81.0,85.71634,130.49019,151.27124,141.24963,94.801,86.701935,final
2025-10-11,2,1011448,RW53,51.0,34.568626,37.72222,96.84314,99.270584,163.98038,187.60066,92.61838,97.671974,87.73614,final
2025-10-21,2,1011448,RW53,51.0,67.98039,45.86536,156.78432,120.524185,230.96077,230.0987,143.47758,128.88698,100.366684,final
2025-11-01,2,1011448,RW53,51.0,52.117645,45.420914,154.66666,129.0085,273.90198,266.37515,113.281654,119.14667,102.77358,final
2025-11-11,2,1011448,RW53,51.0,23.117647,38.14902,143.21568,129.43529,270.13727,293.83987,65.16404,110.25058,92.06846,final
2025-11-21,2,1011448,RW53,51.0,12.843137,42.17059,88.07843,125.740524,279.29413,319.41437,37.826824,71.19325,87.633026,final
2025-12-01,2,1011448,RW53,51.0,24.72549,32.16601,60.686275,112.48562,296.35294,327.21045,79.98031,55.910057,90.71146,final
2025-12-11,2,1011448,RW53,51.0,32.235294,25.969934,69.803925,100.30653,309.86273,329.01242,120.23046,71.034454,94.26677,final
2025-12-21,2,1011448,RW53,51.0,81.882355,34.08693,138.84314,92.22288,383.70587,338.48758,222.27982,147.95195,113.16446,final
2026-01-01,2,1011448,RW53,51.0,31.019608,22.300653,145.13725,81.973854,360.49017,321.8281,131.9368,172.62343,111.82948,final
2026-01-11,2,1011448,RW53,51.0,18.156862,21.72026,131.05882,78.88824,344.07843,306.1026,86.664055,162.19058,112.206856,final
2026-01-21,2,1011448,RW53,51.0,49.019608,23.628757,98.196075,67.64967,325.1176,282.82614,188.69002,142.04617,114.69341,final
2026-02-01,2,1011448,RW53,51.0,31.549019,24.501307,98.72549,69.85033,304.549,262.26144,123.889496,138.5772,115.82254,final
2026-02-11,2,1011448,RW53,51.0,38.45098,28.305882,119.01961,76.43594,319.88235,252.02876,130.46039,152.29099,126.39923,final
2026-02-21,2,1011448,RW53,51.0,29.235294,24.863398,99.23529,77.670586,336.2745,234.48889,114.63965,126.085106,142.50119,final
2026-03-01,2,1011448,RW53,51.0,57.901962,43.901962,125.58824,97.07124,369.451,248.89543,128.62871,127.93833,147.48238,prelim
2026-03-11,2,1011448,RW53,51.0,39.058823,37.517647,126.196075,106.283005,376.27454,261.60718,103.624794,117.89407,143.00986,prelim
2026-03-21,2,1011448,RW53,51.0,44.705883,55.683006,141.66667,137.10262,339.09802,282.42288,81.91071,103.21181,119.71838,prelim
2026-04-01,2,1011448,RW53,51.0,23.019608,55.860783,106.78432,149.06143,331.09802,315.983,46.038853,72.55827,104.708984,prelim
2026-04-11,2,1011448,RW53,51.0,50.372547,53.673203,118.09804,165.217,363.31372,347.93594,94.374504,72.3183,104.3571,forecast
2022-01-01,2,1011449,RW45,27.0,15.222222,22.25432,104.37037,80.52099,310.55557,334.042,74.19822,127.88717,93.072716,final
2022-01-11,2,1011449,RW45,27.0,32.074074,20.730864,99.44444,77.24321,297.07407,311.1247,144.08406,126.99461,95.55535,final
2022-01-21,2,1011449,RW45,27.0,25.11111,24.387655,72.40741,67.37284,262.1852,284.4531,102.46177,106.956436,92.306915,final
2022-02-01,2,1011449,RW45,27.0,49.666668,26.517284,106.85185,71.6358,279.03702,263.58765,173.4498,145.95247,105.752075,final
2022-02-11,2,1011449,RW45,27.0,71.51852,32.940742,146.2963,83.84568,325.1111,256.67532,201.67902,170.2911,126.15295,final
2022-02-21,2,1011449,RW45,27.0,35.37037,27.377777,156.55554,86.8358,330.92593,240.21852,124.68543,175.91783,136.99043,final
2022-03-01,2,1011449,RW45,27.0,40.11111,48.01358,147.0,108.3321,358.22223,260.4889,85.0935,134.11911,136.81259,final
2022-03-11,2,1011449,RW45,27.0,47.444443,40.6642,122.92592,116.05556,368.6667,277.14444,114.84805,105.67538,132.43808,final
2022-03-21,2,1011449,RW45,27.0,38.48148,59.750618,126.03703,148.42839,354.99997,302.63702,67.15223,85.40599,117.02101,final
2022-04-01,2,1011449,RW45,27.0,25.0,61.649384,110.92592,162.0642,364.77774,342.0321,45.01167,69.390045,106.55433,final
2022-04-11,2,1011449,RW45,27.0,57.962963,58.474075,121.44444,179.87407,390.66666,379.7753,99.19477,68.394905,102.830574,final
2022-04-21,2,1011449,RW45,27.0,63.77778,49.49259,146.74075,169.61604,429.3333,404.88025,126.21491,86.89966,105.9659,final
2022-05-01,2,1011449,RW45,27.0,20.185184,46.214813,141.92592,154.18149,399.8518,424.5778,49.175587,92.30088,94.244125,final
2022-05-11,2,1011449,RW45,27.0,24.777779,37.36296,108.740746,133.07037,353.11108,429.0,70.292015,82.37882,82.51408,final
2022-05-21,2,1011449,RW45,27.0,95.96296,31.635803,140.92592,115.21358,413.70367,433.25803,275.58548,121.388885,95.53816,final
2022-06-01,2,1011449,RW45,27.0,3.0,11.014814,123.74074,80.01358,376.59256,396.25928,49.953747,151.4355,95.098755,final
2022-06-11,2,1011449,RW45,27.0,2.925926,4.369136,101.888885,47.019753,332.07407,359.9642,84.59613,205.4775,92.358116,final
2022-06-21,2,1011449,RW45,27.0,2.4074075,3.217284,8.333334,18.601234,296.0,303.43085,90.14423,56.494225,97.59076,final
2022-07-01,2,1011449,RW45,27.0,1.0,2.071605,6.3333335,9.658025,272.0,243.85309,84.846375,77.31828,111.310646,final
2022-07-11,2,1011449,RW45,27.0,1.037037,1.7765433,4.4444447,7.065432,215.07407,187.15556,89.087265,78.27689,114.52912,final
2022-07-21,2,1011449,RW45,27.0,6.4814816,3.9012346,8.518518,7.7493825,157.77776,141.5642,128.98752,106.03273,111.06243,final
2022-08-01,2,1011449,RW45,27.0,12.925926,11.012345,20.444445,16.690123,150.5185,106.36173,111.95067,117.3089,139.65164,final
2022-08-11,2,1011449,RW45,27.0,20.037037,14.474074,39.444443,29.387655,145.77779,83.47284,128.566,129.24535,170.42268,final
2022-08-21,2,1011449,RW45,27.0,38.25926,19.75926,71.22222,45.245678,88.07407,71.5963,174.71951,151.69907,121.5125,final
2022-09-01,2,1011449,RW45,27.0,18.11111,32.10247,76.40741,66.3358,103.18518,92.68395,62.289955,114.11859,110.75021,final
2022-09-11,2,1011449,RW45,27.0,36.62963,29.417284,93.0,81.279015,136.88889,117.7321,120.9556,113.584984,115.60862,final
2022-09-21,2,1011449,RW45,27.0,30.37037,30.474073,85.111115,91.99383,164.85185,144.98889,99.70766,92.90397,113.24296,final
2022-10-01,2,1011449,RW45,27.0,22.074074,40.918518,89.07407,100.809875,185.92593,183.8358,58.961124,88.90859,101.10686,final
2022-10-11,2,1011449,RW45,27.0,19.444445,44.10988,71.888885,115.50247,204.33336,226.16913,49.775005,63.806896,90.5542,final
2022-10-21,2,1011449,RW45,27.0,50.703705,50.165432,92.22222,135.19383,248.55556,272.43335,100.97574,69.348434,91.39332,final
2022-11-01,2,1011449,RW45,27.0,35.851852,47.771606,106.0,142.04692,271.48148,309.1926,77.41257,75.486115,87.99745,final
2022-11-11,2,1011449,RW45,27.0,64.55556,39.446915,151.11111,137.38396,316.0,334.16544,156.4913,109.640945,94.64407,final
2022-11-21,2,1011449,RW45,27.0,44.962963,44.077778,145.37038,131.2963,322.7037,358.48395,101.803635,110.32609,90.1563,final
2022-12-01,2,1011449,RW45,27.0,40.48148,30.258024,150.0,113.782715,345.07407,356.6395,128.9961,130.49036,96.80194,final
2022-12-11,2,1011449,RW45,27.0,21.25926,25.379013,106.703705,99.71481,329.70367,352.60123,86.43882,106.67422,93.59691,final
2022-12-21,2,1011449,RW45,27.0,35.51852,33.350616,97.25926,88.987656,334.85184,355.47778,105.652855,108.800735,94.27816,final
2023-01-01,2,1011449,RW45,27.0,23.962963,22.25432,80.74074,80.52099,336.74072,334.042,106.26925,100.25696,100.79598,final
2023-01-11,2,1011449,RW45,27.0,53.444443,20.730864,112.92593,77.24321,370.74072,311.1247,227.13751,143.38683,118.85838,final
2023-01-21,2,1011449,RW45,27.0,33.592594,24.387655,111.0,67.37284,353.62964,284.4531,131.32246,160.28113,123.899055,final
2023-02-01,2,1011449,RW45,27.0,4.0740743,26.517284,91.11111,71.6358,321.85184,263.58765,28.790787,125.412796,121.6928,final
2023-02-11,2,1011449,RW45,27.0,3.148148,32.940742,40.814816,83.84568,260.44446,256.67532,21.475985,51.56673,101.440384,final
2023-02-21,2,1011449,RW45,27.0,22.666666,27.377777,29.88889,86.8358,238.14816,240.21852,85.449554,37.99051,99.15571,final
2023-03-01,2,1011449,RW45,27.0,23.777779,48.01358,49.59259,108.3321,221.44446,260.4889,54.283787,48.170456,85.29338,final
2023-03-11,2,1011449,RW45,27.0,88.44444,40.6642,134.88889,116.05556,288.62964,277.14444,204.63393,115.55759,104.07068,final
2023-03-21,2,1011449,RW45,27.0,58.592594,59.750618,170.81482,148.42839,311.7037,302.63702,98.21156,114.5908,102.9472,final
2023-04-01,2,1011449,RW45,27.0,65.81481,61.649384,212.85184,162.0642,353.55557,342.0321,106.24976,130.40007,103.32057,final
2023-04-11,2,1011449,RW45,27.0,87.96296,58.474075,212.37036,179.87407,388.07407,379.7753,146.45815,117.57753,102.156784,final
2023-04-21,2,1011449,RW45,27.0,76.77778,49.49259,230.55554,169.61604,431.25925,404.88025,150.07137,134.89914,106.435776,final
2023-05-01,2,1011449,RW45,27.0,152.96297,46.214813,317.7037,154.18149,580.14813,424.5778,308.43216,202.72691,136.2147,final
2023-05-11,2,1011449,RW45,27.0,6.888889,37.36296,236.62964,133.07037,583.8889,429.0,28.06435,175.0047,135.68869,final
2023-05-21,2,1011449,RW45,27.0,5.5555553,31.635803,165.40741,115.21358,566.7778,433.25803,28.812132,141.75388,130.466,final
2023-06-01,2,1011449,RW45,27.0,2.1111112,11.014814,14.555555,80.01358,545.1111,396.25928,44.40333,23.00286,137.09616,final
2023-06-11,2,1011449,RW45,27.0,1.5555556,4.369136,9.222222,47.019753,458.22217,359.9642,69.96969,27.340042,126.92263,final
2023-06-21,2,1011449,RW45,27.0,1.8888888,3.217284,5.5555553,18.601234,401.51846,303.43085,83.83413,44.72459,131.80214,final
2023-07-01,2,1011449,RW45,27.0,1.5555556,2.071605,5.0,9.658025,337.25922,243.85309,92.702515,68.222015,137.53464,final
2023-07-11,2,1011449,RW45,27.0,1.0,1.7765433,4.4444447,7.065432,250.29631,187.15556,88.54072,78.27689,132.85918,final
2023-07-21,2,1011449,RW45,27.0,1.0,3.9012346,3.5555556,7.7493825,174.51852,141.5642,67.40638,67.105644,122.48457,final
2023-08-01,2,1011449,RW45,27.0,1.6666666,11.012345,3.6666665,16.690123,23.222221,106.36173,41.634544,39.95674,25.342836,final
2023-08-11,2,1011449,RW45,27.0,1.4814814,14.474074,4.148148,29.387655,17.814814,83.47284,33.282616,26.602999,25.787365,final
2023-08-21,2,1011449,RW45,27.0,1.5185186,19.75926,4.6666665,45.245678,13.777778,71.5963,26.327599,19.238802,24.515257,final
2023-09-01,2,1011449,RW45,27.0,27.814816,32.10247,30.814816,66.3358,39.481483,92.68395,88.44375,50.20595,45.53612,final
2023-09-11,2,1011449,RW45,27.0,45.62963,29.417284,74.96297,81.279015,83.55556,117.7321,147.10526,92.679504,72.15354,final
2023-09-21,2,1011449,RW45,27.0,25.814816,30.474073,99.25926,91.99383,107.48149,144.98889,86.86574,107.49061,74.99322,final
2023-10-01,2,1011449,RW45,27.0,20.703703,40.918518,92.14815,100.809875,126.62964,183.8358,55.976765,91.81387,69.70587,final
2023-10-11,2,1011449,RW45,27.0,43.77778,44.10988,90.296295,115.50247,169.40741,226.16913,99.32376,79.08244,75.44581,final
2023-10-21,2,1011449,RW45,27.0,28.518518,50.165432,93.0,135.19383,196.92593,272.43335,60.76,69.90322,72.783585,final
2023-11-01,2,1011449,RW45,27.0,40.444443,47.771606,112.74074,142.04692,235.70372,309.1926,86.11533,80.07018,76.610245,final
2023-11-11,2,1011449,RW45,27.0,50.407406,39.446915,119.37036,137.38396,284.62964,334.16544,124.65973,87.34858,85.3948,final
2023-11-21,2,1011449,RW45,27.0,56.37037,44.077778,147.22223,131.2963,339.48148,358.48395,125.04716,111.684784,94.77213,final
2023-12-01,2,1011449,RW45,27.0,23.407408,30.258024,130.18518,113.782715,335.0741,356.6395,80.570045,113.8088,94.03677,final
2023-12-11,2,1011449,RW45,27.0,20.444445,25.379013,100.22222,99.71481,309.8889,352.60123,83.75665,100.48456,88.05587,final
2023-12-21,2,1011449,RW45,27.0,54.185184,33.350616,98.03703,88.987656,338.25928,355.47778,154.32655,109.62826,95.22342,final
2024-01-01,2,1011449,RW45,27.0,9.333333,22.25432,83.96297,80.52099,326.88892,334.042,52.59105,104.02472,97.89021,final
2024-01-11,2,1011449,RW45,27.0,19.074074,20.730864,82.59259,77.24321,302.18518,311.1247,93.56108,106.50435,97.17215,final
2024-01-21,2,1011449,RW45,27.0,28.37037,24.387655,56.77778,67.37284,302.03702,284.4531,113.55233,85.36044,106.07488,final
2024-02-01,2,1011449,RW45,27.0,15.851851,26.517284,63.296295,71.6358,277.4444,263.58765,66.16005,89.118,105.15912,final
2024-02-11,2,1011449,RW45,27.0,18.703703,32.940742,62.925926,83.84568,245.74075,256.67532,62.475594,76.45383,95.82132,final
