date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version,district_name
2023-08-11,2,1011454,RW54,62.0,2.112903,6.0978494,4.080645,13.793549,18.161291,55.819893,64.09263,48.317883,38.081768,final,Kayonza
2023-08-21,2,1011454,RW54,62.0,2.1451614,10.694086,5.6129036,22.224194,12.83871,39.751076,45.527733,38.983353,39.86208,final,Kayonza
2023-09-01,2,1011454,RW54,62.0,22.774193,17.918818,27.032257,34.710754,34.258064,49.905914,121.1851,80.66394,71.50061,final,Kayonza
2023-09-11,2,1011454,RW54,62.0,33.0,19.081182,57.919353,47.694084,64.59677,66.03979,157.79956,119.40497,97.96872,final,Kayonza
2023-09-21,2,1011454,RW54,62.0,22.467741,19.275269,78.241936,56.27527,86.1129,83.435486,113.15113,135.84915,103.027534,final,Kayonza
2023-10-01,2,1011454,RW54,62.0,27.82258,32.33656,83.29032,70.69301,112.79032,113.98011,87.91003,116.64264,99.000015,final,Kayonza
2023-10-11,2,1011454,RW54,62.0,30.17742,34.439785,80.46774,86.05161,142.46774,147.53925,89.19273,93.867355,96.675285,final,Kayonza
2023-10-21,2,1011454,RW54,62.0,23.580645,40.465054,81.58064,107.241394,165.43547,185.74086,62.862885,77.137886,89.35446,final,Kayonza
2023-11-01,2,1011454,RW54,62.0,48.48387,44.36613,102.241936,119.270966,212.56451,224.67473,108.34123,86.29686,94.727234,final,Kayonza
2023-11-11,2,1011454,RW54,62.0,51.419353,37.001614,123.48387,121.832794,261.87094,255.57849,134.32663,101.30178,102.414795,final,Kayonza
2023-11-21,2,1011454,RW54,62.0,65.370964,42.460754,165.2742,123.82849,325.09677,287.34515,148.27191,132.17122,112.91337,final,Kayonza
2023-12-01,2,1011454,RW54,62.0,38.467743,32.818817,155.25806,112.28118,340.7903,302.24515,114.93681,136.6443,112.54541,final,Kayonza
2023-12-11,2,1011454,RW54,62.0,20.564516,27.254301,124.40322,102.533875,328.35483,310.41827,79.25924,120.33717,105.68659,final,Kayonza
2023-12-21,2,1011454,RW54,62.0,55.274193,35.957527,114.30645,96.03065,361.1613,327.10052,147.16267,118.08936,110.25616,final,Kayonza
2024-01-01,2,1011454,RW54,62.0,11.903226,22.640322,87.741936,85.78495,345.24194,315.65323,61.15423,102.155624,109.22763,final,Kayonza
2024-01-11,2,1011454,RW54,62.0,20.806452,22.509678,87.98387,82.1457,335.87097,303.86505,93.808624,106.699326,110.362434,final,Kayonza
2024-01-21,2,1011454,RW54,62.0,29.693548,23.486559,62.40323,68.63656,341.9839,285.95108,121.78919,91.53501,119.2585,final,Kayonza
2024-02-01,2,1011454,RW54,62.0,24.241936,23.772043,74.741936,69.76828,317.74194,265.68494,101.633156,106.65209,119.23158,final,Kayonza
2024-02-11,2,1011454,RW54,62.0,14.709678,26.839247,68.645164,74.09785,281.03226,255.12527,61.90372,93.10641,109.95943,final,Kayonza
2024-02-21,2,1011454,RW54,62.0,12.241936,23.527958,51.19355,74.13925,227.9032,235.73817,60.43873,71.00592,96.74544,final,Kayonza
2024-03-01,2,1011454,RW54,62.0,31.112904,44.95269,58.064518,95.31989,220.54836,250.87312,72.29421,62.863422,88.14851,final,Kayonza
2024-03-11,2,1011454,RW54,62.0,16.080645,37.76559,59.435486,106.24624,216.06451,262.48978,49.293472,57.921497,82.6441,final,Kayonza
2024-03-21,2,1011454,RW54,62.0,39.225807,56.596237,86.41936,139.31451,200.01614,282.09033,71.79953,63.347305,71.41172,final,Kayonza
2024-04-01,2,1011454,RW54,62.0,61.64516,54.215054,116.951614,148.57689,249.75807,313.66507,112.54766,79.40753,79.945404,final,Kayonza
2024-04-11,2,1011454,RW54,62.0,57.048386,51.2457,157.91936,162.05699,286.0,342.4011,110.31667,97.52322,83.764854,final,Kayonza
2024-04-21,2,1011454,RW54,62.0,49.69355,41.753765,168.38708,147.21452,306.0,360.66827,116.982124,113.90968,85.04976,final,Kayonza
2024-05-01,2,1011454,RW54,62.0,39.69355,38.455914,146.43549,131.45538,321.4516,375.35214,102.84803,110.97802,85.82878,final,Kayonza
2024-05-11,2,1011454,RW54,62.0,7.064516,30.491936,96.451614,110.701614,313.80646,379.00482,33.99227,87.68384,83.02148,final,Kayonza
2024-05-21,2,1011454,RW54,62.0,4.645161,26.762903,51.403225,95.710754,306.2097,382.23978,30.366117,56.00517,80.36615,final,Kayonza
2024-06-01,2,1011454,RW54,62.0,1.2096775,7.7639785,12.919354,65.018814,276.30646,345.0511,48.650013,25.5922,80.36154,final,Kayonza
2024-06-11,2,1011454,RW54,62.0,0.7903226,2.9473119,6.645161,37.474194,261.01614,310.2328,72.85888,27.417025,84.38721,final,Kayonza
2024-06-21,2,1011454,RW54,62.0,0.9032258,1.8795699,2.903226,12.59086,222.69353,255.51613,85.80806,44.928024,87.40094,final,Kayonza
2024-07-01,2,1011454,RW54,62.0,1.7258065,1.7919354,3.419355,6.6188173,162.77419,203.09302,99.02636,72.463104,80.62461,final,Kayonza
2024-07-11,2,1011454,RW54,62.0,0.5483871,0.88064516,3.1774192,4.5521507,106.2742,152.72797,94.34997,85.60815,70.54818,final,Kayonza
2024-07-21,2,1011454,RW54,62.0,2.2903225,2.2634408,4.564516,4.9360213,58.870964,113.23763,100.37009,96.26102,54.019146,final,Kayonza
2024-08-01,2,1011454,RW54,62.0,1.2903225,5.432258,4.129032,8.5763445,20.467743,80.213974,60.29684,67.242195,29.886814,final,Kayonza
2024-08-11,2,1011454,RW54,62.0,2.983871,6.0978494,6.564516,13.793549,16.387096,55.819893,71.940704,61.5345,35.16464,final,Kayonza
2024-08-21,2,1011454,RW54,62.0,6.967742,10.694086,11.241936,22.224194,18.709679,39.751076,76.256386,59.659935,52.98125,final,Kayonza
2024-09-01,2,1011454,RW54,62.0,9.17742,17.918818,19.129032,34.710754,26.67742,49.905914,61.8593,60.76196,57.694,final,Kayonza
2024-09-11,2,1011454,RW54,62.0,7.129032,19.081182,23.274193,47.694084,33.01613,66.03979,50.36726,53.657246,53.513855,final,Kayonza
2024-09-21,2,1011454,RW54,62.0,41.774193,19.275269,58.080643,56.27527,73.8871,83.435486,192.6825,102.94633,89.202995,final,Kayonza
2024-10-01,2,1011454,RW54,62.0,28.758064,32.33656,77.661285,70.69301,100.91935,113.98011,90.41557,109.20597,89.022736,final,Kayonza
2024-10-11,2,1011454,RW54,62.0,52.612904,34.439785,123.14516,86.05161,152.98387,147.53925,146.07814,140.73903,103.56933,final,Kayonza
2024-10-21,2,1011454,RW54,62.0,15.564516,40.465054,96.935486,107.241394,166.25806,185.74086,45.23148,90.818085,89.78572,final,Kayonza
2024-11-01,2,1011454,RW54,62.0,57.14516,44.36613,125.322586,119.270966,222.1129,224.67473,125.88622,104.8697,98.88458,final,Kayonza
2024-11-11,2,1011454,RW54,62.0,76.8871,37.001614,149.59677,121.832794,296.0161,255.57849,194.96179,121.89022,115.5184,final,Kayonza
2024-11-21,2,1011454,RW54,62.0,84.82258,42.460754,218.85483,123.82849,373.87097,287.34515,189.25653,173.76189,129.59714,final,Kayonza
2024-12-01,2,1011454,RW54,62.0,26.387096,32.818817,188.09679,112.28118,391.08063,302.24515,82.99333,164.6443,128.91354,final,Kayonza
2024-12-11,2,1011454,RW54,62.0,26.790323,27.254301,138.0,102.533875,410.7419,310.41827,98.56149,132.98135,131.80653,final,Kayonza
2024-12-21,2,1011454,RW54,62.0,36.322582,35.957527,89.5,96.03065,405.29028,327.10052,100.891304,93.53597,123.544,final,Kayonza
2025-01-01,2,1011454,RW54,62.0,4.629032,22.640322,67.74194,85.78495,381.16125,315.65323,34.836903,80.12555,120.42955,final,Kayonza
2025-01-11,2,1011454,RW54,62.0,25.935484,22.509678,66.8871,82.1457,354.48383,303.86505,112.453094,82.49071,116.38864,final,Kayonza
2025-01-21,2,1011454,RW54,62.0,30.016129,23.486559,60.580643,68.63656,368.9355,285.95108,122.921585,89.0599,128.52177,final,Kayonza
2025-02-01,2,1011454,RW54,62.0,20.080645,23.772043,76.03226,69.76828,331.871,265.68494,87.17019,108.37785,124.451324,final,Kayonza
2025-02-11,2,1011454,RW54,62.0,11.032258,26.839247,61.12903,74.09785,266.01614,255.12527,50.35376,83.60408,104.186775,final,Kayonza
2025-02-21,2,1011454,RW54,62.0,2.1774194,23.527958,33.29032,74.13925,183.37096,235.73817,25.159248,48.383476,78.24723,final,Kayonza
2025-03-01,2,1011454,RW54,62.0,10.951612,44.95269,24.16129,95.31989,167.93549,250.87312,31.933441,29.068302,67.586426,final,Kayonza
2025-03-11,2,1011454,RW54,62.0,31.403225,37.76559,44.532257,106.24624,172.54839,262.48978,85.122696,44.52488,66.37576,final,Kayonza
2025-03-21,2,1011454,RW54,62.0,32.387096,56.596237,74.74193,139.31451,168.6129,282.09033,60.69705,55.255653,60.473263,final,Kayonza
2025-04-01,2,1011454,RW54,62.0,52.112904,54.215054,115.90323,148.57689,216.09677,313.66507,96.449974,78.724884,69.38218,final,Kayonza
2025-04-11,2,1011454,RW54,62.0,75.435486,51.2457,159.93549,162.05699,265.59677,342.4011,143.00735,98.73007,77.89175,final,Kayonza
2025-04-21,2,1011454,RW54,62.0,88.69355,41.753765,216.24194,147.21452,324.2742,360.66827,200.39787,145.34877,90.04725,final,Kayonza
2025-05-01,2,1011454,RW54,62.0,77.40323,38.455914,241.53226,131.45538,381.59677,375.35214,189.6249,180.66878,101.6418,final,Kayonza
2025-05-11,2,1011454,RW54,62.0,28.274193,30.491936,194.37097,110.701614,398.8387,379.00482,93.75142,172.31477,105.165016,final,Kayonza
2025-05-21,2,1011454,RW54,62.0,25.161291,26.762903,130.83871,95.710754,421.82257,382.23978,94.9576,134.88005,110.22178,final,Kayonza
2025-06-01,2,1011454,RW54,62.0,4.935484,7.7639785,58.37097,65.018814,415.80646,345.0511,77.84002,90.50564,120.21287,final,Kayonza
2025-06-11,2,1011454,RW54,62.0,8.241936,2.9473119,38.33871,37.474194,392.64517,310.2328,166.62157,102.03539,126.14333,final,Kayonza
2025-06-21,2,1011454,RW54,62.0,4.693548,1.8795699,17.870968,12.59086,364.95163,255.51613,140.9034,130.01619,142.0072,final,Kayonza
2025-07-01,2,1011454,RW54,62.0,1.4032258,1.7919354,14.33871,6.6188173,314.24194,203.09302,94.27689,166.44302,153.41309,final,Kayonza
2025-07-11,2,1011454,RW54,62.0,0.9677419,0.88064516,7.064516,4.5521507,239.7742,152.72797,101.48107,126.30156,155.18758,final,Kayonza
2025-07-21,2,1011454,RW54,62.0,0.7903226,2.2634408,3.1612902,4.9360213,151.87099,113.23763,79.71873,82.138405,132.67433,final,Kayonza
2025-08-01,2,1011454,RW54,62.0,5.951613,5.432258,7.7096777,8.5763445,80.419365,80.213974,104.97835,93.61635,100.24103,final,Kayonza
2025-08-11,2,1011454,RW54,62.0,12.080646,6.0978494,18.822582,13.793549,64.22581,55.819893,153.90953,126.75936,113.82099,final,Kayonza
2025-08-21,2,1011454,RW54,62.0,3.0,10.694086,21.032259,22.224194,42.064514,39.751076,50.974613,95.62178,105.16957,final,Kayonza
2025-09-01,2,1011454,RW54,62.0,7.016129,17.918818,22.096775,34.710754,44.14516,49.905914,52.429092,68.23536,89.50796,final,Kayonza
2025-09-11,2,1011454,RW54,62.0,11.193548,19.081182,21.209677,47.694084,47.09677,66.03979,67.24565,49.739315,73.33464,final,Kayonza
2025-09-21,2,1011454,RW54,62.0,8.709678,19.275269,26.919353,56.27527,51.112907,83.435486,56.475906,52.091743,63.45067,final,Kayonza
2025-10-01,2,1011454,RW54,62.0,44.322582,32.33656,64.22581,70.69301,94.03226,113.98011,132.10265,91.45602,83.2343,final,Kayonza
2025-10-11,2,1011454,RW54,62.0,36.16129,34.439785,89.19355,86.05161,129.2258,147.53925,104.3649,103.450714,87.99427,final,Kayonza
2025-10-21,2,1011454,RW54,62.0,60.467743,40.465054,140.95161,107.241394,188.90323,185.74086,143.99574,130.03369,101.657936,final,Kayonza
2025-11-01,2,1011454,RW54,62.0,55.467743,44.36613,152.09677,119.270966,238.41936,224.67473,122.48832,126.4147,105.98439,final,Kayonza
2025-11-11,2,1011454,RW54,62.0,26.306452,37.001614,142.24194,121.832794,252.64517,255.57849,74.53631,116.091385,98.874306,final,Kayonza
2025-11-21,2,1011454,RW54,62.0,12.048388,42.460754,93.82258,123.82849,261.69357,287.34515,35.92102,76.70864,91.225586,final,Kayonza
2025-12-01,2,1011454,RW54,62.0,20.306452,32.818817,58.661293,112.28118,274.9839,302.24515,66.91498,54.280914,91.12719,final,Kayonza
2025-12-11,2,1011454,RW54,62.0,39.01613,27.254301,71.37097,102.533875,302.80646,310.41827,136.46591,71.020386,97.586754,final,Kayonza
2025-12-21,2,1011454,RW54,62.0,87.33871,35.957527,146.66129,96.03065,381.43552,327.10052,225.44989,150.11414,116.36101,final,Kayonza
2026-01-01,2,1011454,RW54,62.0,28.306452,22.640322,154.66129,85.78495,365.41937,315.65323,120.499504,175.86757,115.52024,final,Kayonza
2026-01-11,2,1011454,RW54,62.0,15.919354,22.509678,131.56451,82.1457,345.17743,303.86505,76.04362,156.70827,113.37554,final,Kayonza
2026-01-21,2,1011454,RW54,62.0,50.30645,23.486559,94.53226,68.63656,335.0161,285.95108,194.14928,135.1669,116.86367,final,Kayonza
2026-02-01,2,1011454,RW54,62.0,35.177418,23.772043,101.40323,69.76828,314.72583,265.68494,139.64047,142.31065,118.11733,final,Kayonza
2026-02-11,2,1011454,RW54,62.0,37.419353,26.839247,122.90323,74.09785,325.8387,255.12527,133.22977,161.70255,127.18438,final,Kayonza
2026-02-21,2,1011454,RW54,62.0,28.612904,23.527958,101.20967,74.13925,342.40323,235.73817,117.824425,134.20605,144.3075,final,Kayonza
2026-03-01,2,1011454,RW54,62.0,53.14516,44.95269,119.177414,95.31989,375.24194,250.87312,116.40046,123.78144,148.60565,prelim,Kayonza
2026-03-11,2,1011454,RW54,62.0,39.177418,37.76559,120.935486,106.24624,375.40326,262.48978,103.30131,113.20426,142.21227,prelim,Kayonza
2026-03-21,2,1011454,RW54,62.0,47.258064,56.596237,139.58064,139.31451,335.32257,282.09033,84.8397,100.1844,118.54198,prelim,Kayonza
2026-04-01,2,1011454,RW54,62.0,23.435484,54.215054,109.87097,148.57689,330.4516,313.66507,48.020702,74.79704,105.26776,prelim,Kayonza
2026-04-11,2,1011454,RW54,62.0,46.903225,51.2457,117.59677,162.05699,361.4355,342.4011,92.27945,73.3862,105.47909,forecast,Kayonza
2022-01-01,2,1011456,RW55,38.0,13.631579,26.22193,135.89474,105.19035,314.5263,331.08246,59.674664,127.86486,95.073784,final,Kirehe
2022-01-11,2,1011456,RW55,38.0,53.63158,25.442104,132.13158,96.10877,337.89478,324.03333,192.60028,135.62778,104.21278,final,Kirehe
2022-01-21,2,1011456,RW55,38.0,32.36842,27.81228,99.63158,79.47632,330.44736,313.35614,113.885475,123.85906,105.368576,final,Kirehe
2022-02-01,2,1011456,RW55,38.0,26.605263,24.739473,112.60526,77.99386,336.10526,295.7228,106.27378,141.70357,113.42846,final,Kirehe
2022-02-11,2,1011456,RW55,38.0,49.210526,28.78772,108.184204,81.33948,366.3158,288.9079,160.44446,131.09206,126.33747,final,Kirehe
2022-02-21,2,1011456,RW55,38.0,35.210526,23.082457,111.02631,76.60965,351.9737,268.98685,143.18736,142.1723,130.28862,final,Kirehe
2022-03-01,2,1011456,RW55,38.0,36.789474,46.499123,121.210526,98.3693,369.7105,281.5535,81.145996,122.09672,130.76459,final,Kirehe
2022-03-11,2,1011456,RW55,38.0,48.92105,39.84386,120.92105,109.42544,361.23685,286.8737,120.241776,110.04637,125.47786,final,Kirehe
2022-03-21,2,1011456,RW55,38.0,32.605263,58.076317,118.31579,144.4193,328.97366,300.50528,59.61867,82.53003,109.31846,final,Kirehe
2022-04-01,2,1011456,RW55,38.0,34.736843,61.080704,116.26315,159.00089,350.07895,335.36404,60.13381,73.940544,104.32328,final,Kirehe
2022-04-11,2,1011456,RW55,38.0,62.68421,55.41228,130.0263,174.56929,359.13156,365.3342,112.03717,75.19454,98.32513,final,Kirehe
2022-04-21,2,1011456,RW55,38.0,102.1579,47.06842,199.57895,163.5614,428.92105,384.59033,205.80208,121.36761,111.3788,final,Kirehe
2022-05-01,2,1011456,RW55,38.0,11.894737,35.616665,176.73685,138.09737,414.21054,395.46753,41.59558,127.00223,104.68029,final,Kirehe
2022-05-11,2,1011456,RW55,38.0,7.763158,26.005264,121.815796,108.69035,372.76315,392.6851,41.164486,111.54491,94.990524,final,Kirehe
2022-05-21,2,1011456,RW55,38.0,60.18421,23.574562,79.8421,85.196495,397.73685,393.1772,228.11974,94.06364,101.145134,final,Kirehe
2022-06-01,2,1011456,RW55,38.0,2.2105262,5.9780703,70.1579,55.557896,363.1579,352.65613,65.68118,124.10916,102.93628,final,Kirehe
2022-06-11,2,1011456,RW55,38.0,1.5789474,2.0578947,63.973686,31.610527,315.8158,314.87018,93.21402,188.3985,100.29562,final,Kirehe
2022-06-21,2,1011456,RW55,38.0,1.2368422,1.25,5.0263157,9.285965,284.4474,258.04385,99.789474,70.182976,110.0377,final,Kirehe
2022-07-01,2,1011456,RW55,38.0,1.0526316,1.3517544,3.8684213,4.6596494,250.76315,198.31491,95.2907,91.808945,125.796555,final,Kirehe
2022-07-11,2,1011456,RW55,38.0,0.68421054,0.6403509,2.9736843,3.2421052,188.76315,143.54298,100.77761,96.74329,130.44247,final,Kirehe
2022-07-21,2,1011456,RW55,38.0,3.5526316,1.622807,5.2894735,3.6149123,90.1579,98.09737,129.13907,119.43794,92.29906,final,Kirehe
2022-08-01,2,1011456,RW55,38.0,3.1842105,3.2929826,7.421053,5.5561404,81.44738,65.77368,98.68839,117.6666,122.146225,final,Kirehe
2022-08-11,2,1011456,RW55,38.0,6.1578946,4.0368423,12.894737,8.952632,79.84212,43.805264,123.47116,128.25348,173.83804,final,Kirehe
2022-08-21,2,1011456,RW55,38.0,15.552631,7.0710526,24.894737,14.400877,35.210526,27.301754,170.2638,154.08961,124.484024,final,Kirehe
2022-09-01,2,1011456,RW55,38.0,8.078947,15.048245,29.789473,26.15614,41.07895,36.37193,65.237366,111.6617,111.37732,final,Kirehe
2022-09-11,2,1011456,RW55,38.0,18.657894,15.998245,42.289474,38.117542,58.157894,50.31228,112.66606,109.67572,114.18423,final,Kirehe
2022-09-21,2,1011456,RW55,38.0,18.973684,16.66842,45.710526,47.714912,75.89474,65.730705,110.638824,96.197685,114.37003,final,Kirehe
2022-10-01,2,1011456,RW55,38.0,19.526316,28.135088,57.15789,60.801754,94.368416,92.51404,74.01917,94.46236,101.90165,final,Kirehe
2022-10-11,2,1011456,RW55,38.0,14.684211,32.79474,53.18421,77.59824,108.368416,124.66843,52.081882,70.44243,87.42947,final,Kirehe
2022-10-21,2,1011456,RW55,38.0,34.55263,37.72807,68.76315,98.6579,139.36842,160.77368,92.56826,71.16019,87.08766,final,Kirehe
2022-11-01,2,1011456,RW55,38.0,25.789474,42.99298,75.02632,113.51579,161.97368,200.47368,64.15412,67.52376,81.26281,final,Kirehe
2022-11-11,2,1011456,RW55,38.0,58.86842,35.32807,119.210526,116.049126,214.68422,231.76491,158.37212,102.611664,92.7858,final,Kirehe
2022-11-21,2,1011456,RW55,38.0,43.157894,42.335087,127.815796,120.65614,242.28947,267.02896,101.738266,105.69781,90.90557,final,Kirehe
2022-12-01,2,1011456,RW55,38.0,49.394737,38.436844,151.42105,116.1,283.60526,290.41754,125.22719,129.16685,97.694016,final,Kirehe
2022-12-11,2,1011456,RW55,38.0,46.263157,35.63772,138.81578,116.40965,311.21054,310.057,126.14674,118.45498,100.36614,final,Kirehe
2022-12-21,2,1011456,RW55,38.0,27.605263,42.588596,123.26316,116.663155,319.8421,335.9772,68.51486,105.42481,95.26798,final,Kirehe
2023-01-01,2,1011456,RW55,38.0,17.105263,26.22193,90.97369,105.19035,317.42105,331.08246,70.80044,87.09808,95.9351,final,Kirehe
2023-01-11,2,1011456,RW55,38.0,63.973682,25.442104,108.684204,96.10877,366.7105,324.03333,226.5733,112.43752,112.970474,final,Kirehe
2023-01-21,2,1011456,RW55,38.0,46.05263,27.81228,127.13158,79.47632,378.21054,313.35614,155.59003,156.41257,120.37165,final,Kirehe
2023-02-01,2,1011456,RW55,38.0,7.736842,24.739473,117.76315,77.99386,360.1579,295.7228,42.828068,147.91835,121.426735,final,Kirehe
2023-02-11,2,1011456,RW55,38.0,5.631579,28.78772,59.421055,81.33948,306.92105,288.9079,31.465807,74.61366,106.128845,final,Kirehe
2023-02-21,2,1011456,RW55,38.0,21.31579,23.082457,34.68421,76.60965,285.07895,268.98685,93.70901,48.62686,105.873314,final,Kirehe
2023-03-01,2,1011456,RW55,38.0,20.026316,46.499123,46.973686,98.3693,255.71054,281.5535,48.595615,50.279617,90.98145,final,Kirehe
2023-03-11,2,1011456,RW55,38.0,85.81579,39.84386,127.1579,109.42544,295.26315,286.8737,202.51555,115.496956,102.87435,final,Kirehe
2023-03-21,2,1011456,RW55,38.0,61.263157,58.076317,167.10526,144.4193,328.92105,300.50528,105.05235,115.18275,109.30123,final,Kirehe
2023-04-01,2,1011456,RW55,38.0,59.026318,61.080704,206.10527,159.00089,370.8421,335.36404,96.8911,128.72203,110.42357,final,Kirehe
2023-04-11,2,1011456,RW55,38.0,48.763157,55.41228,169.05263,174.56929,355.63156,365.3342,88.99375,96.92783,97.38003,final,Kirehe
2023-04-21,2,1011456,RW55,38.0,69.052635,47.06842,176.8421,163.5614,378.63156,384.59033,142.22179,107.87885,98.470505,final,Kirehe
2023-05-01,2,1011456,RW55,38.0,46.92105,35.616665,164.73685,138.09737,417.8158,395.46753,127.83189,118.61633,105.58054,final,Kirehe
2023-05-11,2,1011456,RW55,38.0,11.842105,26.005264,127.81579,108.69035,424.02634,392.6851,54.320152,116.822395,107.88093,final,Kirehe
2023-05-21,2,1011456,RW55,38.0,7.3157897,23.574562,66.07895,85.196495,410.02634,393.1772,43.10054,78.80456,104.231575,final,Kirehe
2023-06-01,2,1011456,RW55,38.0,1.0263158,5.9780703,20.18421,55.557896,391.0263,352.65613,54.894127,41.586994,110.728226,final,Kirehe
2023-06-11,2,1011456,RW55,38.0,1.6052631,2.0578947,9.947369,31.610527,306.81577,314.87018,93.586876,40.82806,97.48197,final,Kirehe
2023-06-21,2,1011456,RW55,38.0,0.55263156,1.25,3.1842105,9.285965,246.10527,258.04385,88.8421,57.288467,95.461365,final,Kirehe
2023-07-01,2,1011456,RW55,38.0,0.8947368,1.3517544,3.0526314,4.6596494,187.9737,198.31491,92.80486,83.3636,94.9137,final,Kirehe
2023-07-11,2,1011456,RW55,38.0,0.15789473,0.6403509,1.6052631,3.2421052,139.36842,143.54298,91.44634,80.14048,97.18966,final,Kirehe
2023-07-21,2,1011456,RW55,38.0,0.18421052,1.622807,1.2368422,3.6149123,70.50001,98.09737,78.278145,72.39589,73.23175,final,Kirehe
2023-08-01,2,1011456,RW55,38.0,1.0789474,3.2929826,1.4210527,5.5561404,24.657892,65.77368,73.30231,60.827656,41.90526,final,Kirehe
2023-08-11,2,1011456,RW55,38.0,1.6052631,4.0368423,2.868421,8.952632,14.421053,43.805264,73.092606,56.393814,39.79295,final,Kirehe
2023-08-21,2,1011456,RW55,38.0,1.8684211,7.0710526,4.5526314,14.400877,8.973684,27.301754,56.899937,49.238144,43.25983,final,Kirehe
2023-09-01,2,1011456,RW55,38.0,10.973684,15.048245,14.447369,26.15614,18.921053,36.37193,79.67622,62.419056,57.819527,final,Kirehe
2023-09-11,2,1011456,RW55,38.0,25.18421,15.998245,38.026314,38.117542,42.5,50.31228,143.74634,99.78842,85.876045,final,Kirehe
2023-09-21,2,1011456,RW55,38.0,15.789474,16.66842,51.94737,47.714912,57.736843,65.730705,95.94366,108.028946,88.69817,final,Kirehe
2023-10-01,2,1011456,RW55,38.0,25.263159,28.135088,66.23684,60.801754,82.10526,92.51404,91.332664,108.25979,89.32587,final,Kirehe
2023-10-11,2,1011456,RW55,38.0,32.44737,32.79474,73.5,77.59824,114.394745,124.66843,99.0809,95.038345,92.07696,final,Kirehe
2023-10-21,2,1011456,RW55,38.0,19.5,37.72807,77.210526,98.6579,133.71053,160.77368,57.33936,79.30946,83.67464,final,Kirehe
2023-11-01,2,1011456,RW55,38.0,44.263157,42.99298,96.210526,113.51579,176.89473,200.47368,102.64659,85.398346,88.52459,final,Kirehe
2023-11-11,2,1011456,RW55,38.0,40.42105,35.32807,104.184204,116.049126,215.71053,231.76491,112.62887,90.19826,93.21928,final,Kirehe
2023-11-21,2,1011456,RW55,38.0,55.0,42.335087,139.6842,120.65614,268.8421,267.02896,126.75587,115.14297,100.66652,final,Kirehe
2023-12-01,2,1011456,RW55,38.0,39.605263,38.436844,135.0263,116.1,297.47366,290.41754,102.68992,115.62866,102.38853,final,Kirehe
2023-12-11,2,1011456,RW55,38.0,20.605263,35.63772,115.210526,116.40965,292.8947,310.057,63.008614,99.01233,94.552635,final,Kirehe
2023-12-21,2,1011456,RW55,38.0,77.8421,42.588596,138.05263,116.663155,354.94736,335.9772,174.07974,117.58089,105.56346,final,Kirehe
2024-01-01,2,1011456,RW55,38.0,16.447369,26.22193,114.89473,105.19035,346.13156,331.08246,68.69328,108.80692,104.4778,final,Kirehe
2024-01-11,2,1011456,RW55,38.0,24.5,25.442104,118.789474,96.10877,338.18417,324.03333,96.90526,122.431984,104.300735,final,Kirehe
2024-01-21,2,1011456,RW55,38.0,30.289474,27.81228,71.23685,79.47632,348.97363,313.35614,107.5496,90.246414,111.187935,final,Kirehe
2024-02-01,2,1011456,RW55,38.0,18.31579,24.739473,73.10526,77.99386,323.0263,295.7228,78.40015,94.10969,109.07929,final,Kirehe
2024-02-11,2,1011456,RW55,38.0,18.973684,28.78772,67.57895,81.33948,301.57898,288.9079,70.95384,84.062294,104.31124,final,Kirehe
2024-02-21,2,1011456,RW55,38.0,10.131579,23.082457,47.421055,76.60965,256.71054,268.98685,53.882675,64.233894,95.51938,final,Kirehe
2024-03-01,2,1011456,RW55,38.0,33.07895,46.499123,62.18421,98.3693,250.1842,281.5535,73.94097,64.99436,89.0529,final,Kirehe
2024-03-11,2,1011456,RW55,38.0,14.763158,39.84386,57.973686,109.42544,244.3421,286.8737,44.07104,55.03469,85.428085,final,Kirehe
2024-03-21,2,1011456,RW55,38.0,38.657894,58.076317,86.5,144.4193,205.1579,300.50528,69.2144,61.237072,68.79027,final,Kirehe
2024-04-01,2,1011456,RW55,38.0,79.0,61.080704,132.42105,159.00089,267.7105,335.36404,127.11729,83.79287,80.123184,final,Kirehe
2024-04-11,2,1011456,RW55,38.0,74.052635,55.41228,191.71054,174.56929,317.26315,365.3342,130.85524,109.54575,87.019554,final,Kirehe
2024-04-21,2,1011456,RW55,38.0,73.31579,47.06842,226.36844,163.5614,360.2895,384.59033,150.40938,137.26062,93.76247,final,Kirehe
2024-05-01,2,1011456,RW55,38.0,30.552631,35.616665,177.92105,138.09737,372.52634,395.46753,87.53213,127.82978,94.2714,final,Kirehe
2024-05-11,2,1011456,RW55,38.0,9.657895,26.005264,113.52632,108.69035,363.21054,392.6851,47.275505,104.253624,92.58847,final,Kirehe
2024-05-21,2,1011456,RW55,38.0,5.6578946,23.574562,45.86842,85.196495,358.73688,393.1772,37.29854,56.397335,91.35051,final,Kirehe
2024-06-01,2,1011456,RW55,38.0,1.0526316,5.9780703,16.368422,55.557896,326.71057,352.65613,55.13384,35.28594,92.74567,final,Kirehe
2024-06-11,2,1011456,RW55,38.0,0.68421054,2.0578947,7.3947372,31.610527,312.63162,314.87018,80.53691,33.855663,99.30017,final,Kirehe
2024-06-21,2,1011456,RW55,38.0,0.68421054,1.25,2.4210527,9.285965,274.65793,258.04385,90.94737,51.94646,106.316086,final,Kirehe
